111,"hiện nay lưu lượng phương tiện lưu thông trên cao tốc TP.HCM - Trung Lương rất lớn, quy mô đầu tư giai đoạn 1 của tuyến chính và các tuyến nổi được tính toán cách đây hơn 10 năm đến nay không đáp ứng với sự gia tăng của phương tiện và nhu cầu đi lại của người dân, thường xuyên ùn tắc giao thông đặc biệt là các dịp Lễ, Tết, cuối tuần, không đảm bảo cho việc kết nối vùng phục vụ phát triển kinh tế - xã hội. Sở GTVT TP.HCM vừa có kiến nghị UBND TP xem xét, báo cáo Thủ tướng Chính phủ chủ trì họp cùng với các Bộ ngành và các tỉnh, thành phố liên quan gồm: TP.HCM, Long An, Tiền Giang để thống nhất kế hoạch, phương án đầu tư mở rộng cao tốc TP.HCM – Trung Lương theo phương thức đối tác công tư (PPP). Theo quy hoạch, tuyến TP.HCM - Trung Lương là đường cao tốc loại A, vận tốc thiết kế 120 km/h, quy mô 8 làn (2 làn khẩn cấp); tuyến nối Bình Thuận - Chợ Đệm và Tân Tạo - Chợ Đệm, mặt cắt 8 làn (2 làn xe thô sơ). liên danh Tổng công ty Xây dựng công trình giao thông 6 (Cienco6) – Công ty cổ phần Xây dựng Coteccons – Công ty Xây dựng thương mại Thuận Việt đã có văn bản gửi Bộ GTVT liên quan đến tuyến cao tốc TP.HCM – Trung Lương. Ba nhà đầu tư này cam kết tự bỏ chi phí lập Báo cáo nghiên cứu tiền khả thi và Báo cáo khả thi Dự án để trình Cơ quan nhà nước có thẩm quyền phê duyệt. Công ty cổ phần Tập đoàn Đèo Cả vừa có văn bản gửi Thủ tướng Chính phủ đề xuất đầu tư Dự án cao tốc TP.HCM – Trung Lương – Mỹ Thuận. Tập đoàn Đèo Cả đề xuất mở rộng lên quy mô 8 làn xe, chiều rộng nền đường 32,25m; tổng mức đầu tư ước khoảng 9.504 tỷ đồng."
112,"Các đại lý chính hãng Việt Nam đang bán 5 mẫu MacBook chạy chip Apple Silicon. Tuy nhiên, việc phân loại theo kích thước màn hình và năm ra mắt khiến những người dùng không thường xuyên theo dõi thị trường khó phân biệt các sản phẩm của Táo khuyết. Cụ thể, dòng MacBook Pro 13 inch 2022 mới ra mắt của Apple được trang bị dòng chip M2 mới. Tuy nhiên, sản phẩm này sử dụng thiết kế kiểu cũ, thiếu nhiều chức năng. Model nêu trên vẫn sử dụng màn hình tỉ lệ 16:9 với viền dày cùng bàn phím có Touch Bar. Trong khi đó, hai mẫu MacBook Pro 14 và 16 inch của năm 2021 sở hữu ngoại hình thay đổi hoàn toàn. Ngoài ra, dòng chip M1 Pro và M1 Max trên hai thiết bị cũng có hiệu năng tốt hơn chip M2 vừa được giới thiệu. Việc nằm giữa MacBook Air M2 và mẫu MacBook Pro 14 inch mới khiến MacBook Pro M2 khó cạnh tranh."
113,"Tính đến ngày 17-6, hệ thống công nghệ của Bộ y tế đã cấp hộ chiếu vaccine cho 36 triệu người. Sau hơn hai tháng thực hiện cấp hộ chiếu vaccine, nhiều người vẫn chưa có hộ chiếu hoặc chưa được cập nhật đầy đủ số mũi tiêm dù đã nhiều lần khai báo. Nguyên nhân nằm ở chỗ hệ thống của Cổng thông tin tiêm chủng Covid-19 quốc gia giai đoạn đầu quá tệ về mặt kỹ thuật. Ngoài ra, một số địa phương còn chậm trễ ban hành văn bản chỉ đạo các đơn vị trực thuộc triển khai cấp HCVX theo các văn bản hướng dẫn của Bộ Y tế. Ngày 15/4/2022, Bộ Y tế có Công văn 1908/BYT-CNTT hướng dẫn triển khai ký xác nhận Hộ chiếu vắc xin và xây dựng quy trình ""làm sạch"" dữ liệu tiêm chủng Covid-19. Bộ đã có văn bản đề nghị Viettel xuất dữ liệu xác minh sai thông tin gửi Bộ Công an hỗ trợ việc làm ""sạch"" số dữ liệu trên và sẽ hoàn thành trong tháng 7 này."
115,"Dù tình hình tài chính trong nước không mấy khả quan, El Salvador vẫn liên tục bắt đáy khi Bitcoin lao dốc để trung bình giá. Theo thống kê của Bloomberg, đợt mua ngày 10/5 đã là lần thứ 10 quốc gia này mua Bitcoin, cũng là lần mua nhiều nhất với 500 Bitcoin, nâng tổng số nắm giữ lên 2.301 Bitcoin. Trước đây, tổng thống Nayib Bukele hợp pháp hóa Bitcoin và công nhận đây là tiền tệ chính thức với kỳ vọng sẽ đưa El Salvador từ một nước nghèo thành đầu tàu trong cuộc cách mạng tài chính. Nhưng kỳ vọng này đã thất bại, khi thị trường tiền mã hóa lao dốc, lượng Bitcoin được chính phủ El Salvador nắm giữ mất khoảng 60% giá trị, khiến El Salvador lỗ 63 triệu USD. Ông Bukele sẽ phải đối mặt với những lựa chọn khó khăn, hoặc cắt giảm chi tiêu công, hoặc đẩy đất nước vào tình trạng vỡ nợ."
117,"Nhân tháng hành động vì trẻ em năm 2022, chương trình ""Mẹ đỡ đầu"" đã được tổ chức và nhận được đăng ký hỗ trợ, đỡ đầu 10.774 trẻ mồ côi có hoàn cảnh khó khăn. Ngày 24/6, HPN Trung đoàn CSCĐ Trung Bộ đã nhận làm ""Mẹ đỡ đầu"" cho 2 cháu có hoàn cảnh đặc biệt khó khăn trên địa bàn xã Bình Phục là cháu Nguyễn Đình Phúc (SN 2005) và cháu Nguyễn Đức Huy (SN 2008) để hỗ trợ bằng tiền mặt mỗi tháng 600.000 đồng cho 2 cháu trong 5 năm. Tối 26/6, Trung ương Hội Liên hiệp phụ nữ Việt Nam phối hợp với UBND tỉnh Bình Dương cam kết hỗ trợ hơn 10 nghìn trẻ em (Trong đó có hơn 4.400 trẻ mồ côi do COVID-19). Tại chương trình ""Triệu phần quà san sẻ yêu thương"", các cấp Hội đã nỗ lực kết nối nguồn lực hỗ trợ cho trẻ em đến trường. Các cấp hội cũng đã phát động cán bộ, hội viên, phụ nữ cả nước và kêu gọi các tổ chức, cá nhân nhắn tin ủng hộ chương trình ""Đồng hành cùng phụ nữ biên cương"" với mục tiêu xây dựng 130 mô hình sinh kế, tổng giá trị 13 tỷ đồng cho phụ nữ vùng biên giới, hiện nay đạt gần 19 tỷ đồng (vượt chỉ tiêu gần 1/3 kế hoạch). Phát động hưởng ứng trồng cây xanh với mục tiêu phấn đấu trồng và bảo đảm sống ít nhất 130.000 cây xanh."
119,"Hiện nay, mực nước hồ Hòa Bình đang cao hơn mực nước cao nhất trước lũ 1,71m. Căn cứ quy định của Quy trình vận hành liên hồ chứa trên lưu vực sông Hồng của Thủ tướng Chính phủ, Ban Chỉ đạo quốc gia về Phòng, chống thiên tai lệnh Giám đốc Công ty Thủy điện Hòa Bình mở cửa xả đáy thứ nhất vào hồi 13h hôm nay (10-7); theo dõi chặt chẽ diễn biến mưa lũ, an toàn công trình, lưu lượng đến hồ, mực nước thượng lưu, hạ lưu hồ chứa và kịp thời báo cáo về Ban Chỉ đạo quốc gia về Phòng, chống thiên tai và các cơ quan liên quan theo quy định. Ban Chỉ huy Phòng, chống thiên tai và Tìm kiếm cứu nạn thành phố Hà Nội cũng đã có các biện pháp đẻ bảo đảm an toàn về người và tài sản khi hồ thủy điện Hòa Bình xả lũ."
120,"Chính quyền thành phố đã nâng cảnh báo dịch COVID-19 lên mức cao nhất trong 4 mức. Ngày 16/7, Nhật Bản ghi nhận hơn 110.000 ca COVID-19 mới, mức tăng theo ngày cao nhất từ trước đến nay, trong bối cảnh nước này đang phải chật vật ứng phó với làn sóng lây nhiễm thứ 7, trong đó chủ yếu là do dòng phụ BA.5 của biến thể Omicron gây ra. Số ca nhiễm mới ở Nhật Bản gia tăng trở lại khi làn sóng lây nhiễm mới nhất bắt đầu từ cuối tháng 6 vừa qua."
121,"Thất vọng với David de Gea, HLV Erik Ten Hag chọn Sommer làm thủ môn mới vì khả năng xử lý chân của anh rất tốt. Ngoài ra, MU cần phải tăng cường nhân sự cho hàng công, để có đủ quân số cho cuộc đua tranh trên hai đấu trường Premier League và Europa League. Với một số đội bóng khác, Pep Guardiola sớm nói chuyện với các quan chức Man City về việc bằng mọi cách phải giữ chân Silva. AC Milan đang liên hệ với Chelsea về ngôi sao trẻ Christian Pulisic, tiếp tục dự án quan trọng để đưa CLB trở lại với đỉnh cao bóng đá châu Âu. Chỉ hơn nửa năm sau khi chiêu mộ Denis Zakaria, Juventus đang tìm cách thanh lý cầu thủ bóng đá quốc tế người Thụy Sĩ"
125,"Nhiều tàu cá của ngư dân đã nằm bờ từ Tết Nguyên đán do giá xăng, dầu tăng quá cao, trong khi giá hải sản về bờ thì giữ nguyên. Do giá xăng dầu tăng cao nên các nguyên vật liệu khác phục vụ trên tàu cũng tăng, nhiều chủ tàu phải tính toán cắt giảm các chi phí, thời gian đánh bắt, lựa chọn ngư trường phù hợp và có thể lỗ khi ra khơi khai thác hải sản. Nếu để tàu đánh bắt xa bờ nằm bờ trong thời gian dài sẽ nhanh làm hư hỏng trang thiết bị, dụng cụ và nhất là sẽ mất luôn lực lượng bạn tàu lành nghề do chuyển nghề để tìm kế mưu sinh. Từ 0h ngày 11/7, giá xăng E5 RON 92, xăng RON 95-III và giá các mặt hàng dầu cũng đồng loạt giảm. Nhiều ngư dân tích cực kiểm tra máy móc, chuẩn bị ngư lưới cụ, nhu yếu phẩm để vươn khơi dài ngày. Số tiền này được các chủ thuyền chia cho anh em thuyền viên để bù đắp cho những ngày khó khăn vừa qua hoặc trang trải cho các chi phí khác. Ngư dân hiện đang được hưởng ""niềm vui kép"" khi hải sản đánh bắt về đều được thương lái thu mua với giá cao."
126,"Bộ trưởng Bộ Công Thương chỉ đạo xử lý nghiêm nếu cửa hàng để hết xăng 2 ngày do vẫn còn hiện tượng nhiều cửa hàng xăng dầu tại TP.HCM đồng loạt thông báo ""hết xăng"". Theo báo cáo và kiểm tra cho thấy, lượng hàng luôn được cấp đủ theo nhu cầu, đôi khi có hiện tượng đứt hàng cục bộ chỉ trong thời gian ngắn. Nhờ cơ sở dữ liệu về điều hành xăng dầu bằng công nghệ số được xây dựng vào tháng 5/2022, Bộ Công Thương luôn nắm bắt được rõ ràng nguồn cung xăng dầu trên thị trường, từ đó luôn luôn đảm bảo cân đối cung cầu trong nước. Để chủ động trong đảm bảo nguồn cung xăng dầu trong nước, ngay từ tháng 2/2022, Bộ Công Thương có văn bản số 242 để chỉ đạo 10 doanh nghiệp đầu mối trong việc tăng cường nhập khẩu, duy trì nguồn cung xăng dầu trong nước. Sáu tháng đầu năm 2022, nước ta đã đảm bảo đủ nguồn cung cho hoạt động sản xuất kinh doanh và nhu cầu của người dân, mặc dù sản xuất trong nước, đặc biệt là ở Nghi Sơn đang gặp khó khăn và việc nhập khẩu xăng dầu từ nước ngoài cũng không dễ."
127,"Thiếu máu mạn tính chi dưới hay bệnh động mạch chi dưới mạn tính là tình trạng động mạch chủ và các động mạch ở chi dưới bị hẹp hoặc tắc, gây cản trở lưu thông máu đến các cơ quan bộ phận chi dưới như cơ và bộ phận liên quan khác. Bệnh nặng khiến bệnh nhân đau liên tục, khó đi lại quãng đường xa, thiếu máu cục bộ gây loét da, hoại tử, thậm chí gây tàn phế hay nhiễm trùng máu. Bệnh thường xảy ra ở nam giới trên 60 tuổi và nữ giới từ 70 tuổi trở lên, nhất là các bệnh nhân hút thuốc, mỡ máu cao, đái tháo đường. Người độ tuổi trung niên nếu có tăng mỡ máu, hút thuốc lá nên tầm soát phát hiện sớm tắc động mạch chi dưới, có thể qua siêu âm doppler, đo huyết áp ở tay và cổ chân nhằm kiểm soát các yếu tố làm tăng tiến triển của bệnh và giảm thiểu biến chứng."
128,"các ý kiến của đại biểu đều thống nhất cao dự kiến việc lựa chọn 2 nhóm nội dung đang được cử tri và nhân dân rất quan tâm đó là: Tái chất vấn về việc thúc đẩy thực hiện các dự án đầu tư trên địa bàn thành phố đã được chất vấn tại kỳ họp thứ ba và các dự án được HĐND thành phố giám sát trong thời gian qua. Thứ hai, HĐND thành phố chất vấn về công tác quản lý, khai thác, sử dụng quỹ nhà, đất thuộc quản lý Nhà nước trên địa bàn thành phố. Để phiên chất vấn đạt hiệu quả, đồng chí Nguyễn Ngọc Tuấn đề nghị đại biểu khi đặt câu hỏi cần ngắn gọn, tập trung vào vấn đề cần quan tâm Đối với người trả lời chất vấn, Chủ tịch HĐND thành phố yêu cầu phải trả lời đúng nội dung, đúng trọng tâm, thẳng vào những nội dung được hỏi Ông Phạm Minh Chuyên, Phó Hiệu trưởng Trường Chính trị tỉnh, ĐB khách mời tại Kỳ họp, chia sẻ: Tôi đánh giá cao công tác chuẩn bị của Kỳ họp lần này, nhất là về các nội dung trình. Điều này được thể hiện qua việc các ĐB thống nhất rất cao với các báo cáo, tờ trình và dự thảo nghị quyết. Phần điều hành của Chủ tọa Kỳ họp cũng rất khoa học, rõ ràng, có trọng tâm Còn theo ĐB Nguyễn Thị Hải (Tổ huyện Đại Từ): Các nội dung được xem xét, thảo luận, cho ý kiến tại Kỳ họp này được chuyển lên hệ thống khá sớm, giúp chúng tôi thuận lợi trong việc nghiên cứu. Phiên chất vấn khá sôi nổi, có sự tương tác giữa người chất vấn và người trả lời chất vấn. Trách nhiệm của người trả lời cũng được nâng cao hơn; đưa ra được hướng giải quyết vấn đề rõ ràng, cụ thể."
129,"Chính phủ Ukraine đã trình bày dự thảo kế hoạch tái thiết với các nhà tài trợ, trong đó có EU. Theo Bloomberg, kế hoạch tái thiết dài khoảng 2.000 trang sẽ được trình bày tại một hội nghị ngày 4-5/7 ở thành phố Lugano của Thụy Sĩ. Kế hoạch sẽ vạch ra một danh sách dài gồm các dự án cơ sở hạ tầng và an ninh, đầu tư vào khí hậu và nền kinh tế kỹ thuật số cũng như đa dạng hóa các nguồn năng lượng. Các quan chức Liên minh châu Âu (EU) cho biết khối này sẽ đóng góp phần lớn nguồn tài chính, có thể trị giá hơn 500 tỷ euro. Nhưng Ukraine phải thực hiện ""một làn sóng cải cách mới"" để đảm bảo rằng viện trợ nước ngoài được chi tiêu một cách hiệu quả. Điều này có nghĩa là Tổng thống Zelensky sẽ phải bổ nhiệm những người đứng đầu trong các bộ máy chống tham nhũng càng sớm càng tốt."
131,"Có thể nói dinh dưỡng và vận động là hai yếu tố hết sức quan trọng đối với việc bảo vệ và duy trì sức khỏe, giúp cho sự tăng trưởng thể chất và phát triển các chức năng trong cơ thể. Như vậy, việc kết hợp hài hòa giữa dinh dưỡng đầy đủ và vận động thường xuyên có thể được coi là 2 giải pháp tự nhiên quan trọng bậc nhất để phòng chống hiệu quả những căn bệnh thời đại hiện nay. Ngày 11-8-2022 vừa qua công ty dinh dưỡng Herbalife Việt Nam đã đồng hành cùng Báo Sức Khỏe và Đời Sống thuộc Bộ Y Tế tổ chức cuộc thi ""Tôi Khỏe Đẹp Hơn"", nhằm truyền cảm hứng cũng như khuyến khích mọi người tập thể dục thường xuyên, ăn uống lành mạnh để có sức khỏe tốt hơn và vóc dáng đẹp hơn."
132,"Tổng Bí thư Nguyễn Phú Trọng đã có cuộc đối thoại với Tổng thống Indonesia. Indonesia đã có nhiều thành tựu to lớn như phòng chống dịch Covid-19, phục hồi phát triển kinh tế, hoạt động đối ngoại tích cực. Tổng Bí thư đã trao đổi về một số thuận lợi đi cùng những diễn biến phức tạp trong môi trường chính trị, an ninh và kinh tế quốc tế, khu vực. Tổng Bí thư cũng thông tin về đường lối phát triển, chính sách đối ngoại của Việt Nam và đề nghị tăng cường sự hiểu biết lẫn nhau, phát huy các cơ chế và thúc đẩy hợp tác trong lĩnh vực quốc phòng - an ninh, kinh tế."
133,"Cục An ninh mạng và phòng, chống tội phạm sử dụng công nghệ cao - Bộ Công an vừa phối hợp với Cục Cảnh sát hình sự và Công an tỉnh Lào Cai triệt phá đường dây cho vay nặng lãi quy mô lớn qua ứng dụng điện thoại di động, hoạt động xuyên biên giới vào Việt Nam. Các đối tượng đã lập ra Công ty TNHH công nghệ Funmobi, sử dụng gần 300 ứng dụng cho vay tiền trên điện thoại di động, liên kết với gần 200 công ty cầm đồ, công ty tài chính fintech để cung cấp các gói sản phẩm cho vay trị giá từ 2 đến 7 triệu đồng, kỳ hạn vay 7 ngày với lãi suất 2.090,93%/năm. Tính đến nay, có khoảng 159.000 khách hàng vay tiền qua các ứng dụng Vndong, Hitien, Zdong, Hvay với tổng số tiền khách hàng vay là 1.802,1 tỷ đồng, số tiền đã giải ngân là 659,6 tỷ đồng, số tiền thực tế khách hàng đã trả nợ là 830,1 tỷ đồng, phí phạt là 9,87 tỷ đồng, lượng tiền chiếm hưởng là 322,6 tỷ đồng."
134,"Hôm qua (29/5) một số cuộc đụng độ giữa người Palestine và cảnh sát Israel đã nổ ra tại Núi Đền, sau cuộc diễu hành của hàng chục nghìn người Do Thái Israel tại những con phố chính ở khu vực Thành Cổ Jerusalem nhân Ngày Jerusalem. Những dòng người tuần hành này đã đi qua các khu phố Hồi giáo, trong đó một số người hô vang các khẩu hiệu phân biệt chủng tộc đối với người Palestine và người Arab Đụng độ đã nổ ra khi người Palestine ném đồ vật từ trên các mái nhà vào đoàn diễu hành và những người Israel xịt hơi cay để đáp trả. 62 người Palestine đã bị thương trong đó có 23 người phải điều trị y tế, 5 sỹ quan cảnh sát Israel đã bị thương. Trước tình hình này, cộng đồng quốc tế đều lo ngại rằng nếu hai bên không thực hiện các biện pháp kiềm chế, xung đột có nguy cơ vượt khỏi tầm kiểm soát, làm trầm trọng hơn những bất ổn an ninh tại khu vực."
138,"Công tử Bạc Liêu là dự án điện ảnh đầu tiên được UBND tỉnh Bạc Liêu cấp phép quay phim, phối hợp triển khai, nhằm góp phần quảng bá những dấu ấn văn hóa đặc sắc của địa phương lên màn ảnh rộng. Poster đầu tiên của phim vừa công bố được thể hiện bằng đồ họa 3D với hình ảnh nhân vật công tử Bạc Liêu sánh bước bên hai người đẹp. Phim sẽ do đạo diễn Lý Minh Thắng chỉ đạo với nguồn cảm hứng từ cuộc đời nhiều thăng trầm và những giai thoại thú vị nhất. Phim lấy bối cảnh cuối thế kỷ 19 - đầu thế kỷ 20, kể về cuộc đời chàng công tử giàu có bậc nhất miền Nam tên Trần Trinh Huy (cậu Ba Huy, 1900 - 1974)."
139,"Những ngày qua chứng khoán Mỹ và các thị trường lớn khác không còn giảm sâu mà còn đảo chiều tăng mạnh, tại Việt Nam Ngân hàng nhà nước dù chưa tăng lãi suất nhưng vẫn miệt mài rút tiền về, lên đến gần 400 nghìn tỷ đồng tín phiếu trong một tháng qua. Thị trường chứng khoán Việt Nam diễn biến tích cực trong phiên giao dịch 20/7 với đa số các cổ phiếu ngân hàng tăng mạnh sau một thời gian giảm kéo dài. Cổ phiếu nhiều ngành khác, trong đó có chứng khoán và xây dựng cũng tăng mạnh, qua đó giúp chỉ số VN-Index tăng gần 16 điểm lên trên ngưỡng 1.190 điểm. Ngoài ra thanh khoản cũng ghi lại dấu ấn khó quên khi có sự bùng nổ tăng mạnh và là phiên có khối lượng khớp lệnh cao nhất trong một tháng trở lại đây. Chuyên gia của ASEANSC dự báo trong phiên giao dịch 21/7, chỉ số VN-Index sẽ có quán tính tăng điểm trong phiên sáng và có sự rung lắc ở vùng giá cao, thu hẹp đà tăng về phía cuối ngày. Nhà đầu tư có thể xem xét danh mục trung hạn để giải ngân gia tăng tỷ trọng trong các phiên thị trường điều chỉnh."
140,"Chiều 18/8, sau 4 ngày làm việc liên tục, Ủy ban Thường vụ Quốc hội đã hoàn thành toàn bộ các nội dung về chương trình của phiên họp chuyên đề về xây dựng pháp luật của tháng 8 cho ý kiến về 8 dự án luật và 1 dự án nghị quyết. Từ đầu nhiệm kỳ Quốc hội khóa XV đến nay, lãnh đạo các Bộ, ngành, cơ quan Trung ương, Ủy ban Trung ương MTTQ Việt Nam, VCCI đều đánh giá rất cao những đổi mới của Quốc hội trong công tác xây dựng pháp luật. Chưa đầy 10 tháng triển khai thực hiện Kế hoạch số 81, đến nay đã hoàn thành tới 49,6% tổng số nhiệm vụ lập pháp. Ủy ban Thường vụ Quốc hội và Chính phủ tăng cường các phiên họp chuyên đề xây dựng luật, bố trí thời gian phù hợp để thảo luận, xem xét kỹ lưỡng; tổ chức các hội nghị đại biểu Quốc hội chuyên trách; đổi mới cách thức lấy ý kiến nhân dân, ý kiến chuyên gia... Cùng với đó là siết chặt kỷ luật, kỷ cương, bảo đảm tuân thủ chặt chẽ quy trình, thủ tục luật định nhất là trong việc chuẩn bị hồ sơ, đưa dự án luật, pháp lệnh vào chương trình hàng năm. Dự kiến tại phiên họp tháng 9, Ủy ban Thường vụ Quốc hội sẽ cho ý kiến về 6 dự án luật."
142,"Chiều 3/7, Chủ tịch UBND xã Ea Ning (huyện Cư Kuin, tỉnh Đắk Lắk) Phạm Bá Thủy xác nhận, vừa nhận được đơn phản ánh về việc cháu T.N.A. (9 tuổi, ngụ xã Ea Ning) bị bố ruột và bà nội bạo hành. Theo ông Thủy, ngay sau khi tiếp nhận đơn do gia đình bên ngoại cháu A., chính quyền địa phương đã cử đại diện đến xác minh và mời gia đình lên cơ quan công an xã làm việc. Ngày 4-7, bác sĩ Trịnh Đức Lam, Phó Giám đốc Trung tâm Y tế huyện Cư Kuin, tỉnh Đắk Lắk cho biết, đơn vị đang điều trị các vết thương cho cháu Trần Nhật A. (9 tuổi, ngụ thôn 18, xã Ea Ning, huyện Cư Kuin). Kết quả kiểm tra cho thấy cháu A. bị đa chấn thương vùng đầu, bụng, tay chân... Trong đó, kết quả chụp phim cho thấy cháu bị vỡ xương đốt xa, ngón út tay phải, gãy xương bàn tay phải. Cháu A. kể rằng ngoài dùng cây đánh đập, cháu còn bị cha ném gạch vào mặt nhưng đỡ được, dùng bay xây dựng ném thẳng vào đùi của cháu. Cũng theo cháu A., cách đây hơn 10 ngày, cha đá vào bụng nên đưa tay ra đỡ thì bị gãy xương bàn tay. Hiện Công an huyện Cư Kuin đã mời bố cháu A. lên làm việc."
144,"Tuần trước, Big Hit Music đã thông báo rằng BTS sẽ trở lại các chương trình âm nhạc để biểu diễn ca khúc mới, đánh dấu lần quảng bá chương trình âm nhạc đầu tiên của nhóm tại Hàn Quốc sau hơn 2 năm. ""Proof"" được phát hành ngày 10/6 vừa qua, dưới dạng album tuyển tập 3 CD, gồm 48 bài hát. Đây là tập hợp những ca khúc nổi tiếng nhất trong sự nghiệp của BTS tính đến thời điểm này và ba bài hát mới - ""Yet To Come (The Most Beautiful Moment)"", Run BTS "" và ""For Youth"". Theo Billboard, ""Proof"" đã bán được 314.000 đơn vị album tại Mỹ trong tuần kết thúc vào ngày 16/6, trong đó doanh số album ""vật lý"" chiếm đa số. Với thành tích này, ""Proof"" trở thành album thứ 6 của BTS ở vị trí số 1 trên bảng xếp hạng Billboard 200. "
146,"Công ty khai thác kim cương Lucapa Diamond mới đây vừa phát hiện một viên kim cương hồng quý hiếm và lớn nhất trong vòng 300 năm qua tại khu mỏ Lulo, vùng Đông Bắc Angola. Viên kim cương hồng được đặt tên là Lulo Rose. Kim cương hồng sở hữu vẻ đẹp vượt trội từ chính bản thân nó. Đây là một phát hiện lịch sử cho thấy Angola đóng vai trò quan trọng trong ngành công nghiệp khai khoáng của thế giới."
150,"Thống kê từ HCDC cũng cho thấy sự thay đổi rõ rệt nguy cơ lây nhiễm HIV trong 30 năm qua. Giai đoạn hiện nay, nhóm nam quan hệ tình dục đồng giới (MSM) nhiễm HIV chiếm tỷ lệ lớn. Đây là nguy cơ bùng phát dịch cấp tính trong cộng đồng do phần lớn những người này khó tiếp cận, có vị trí xã hội, nhiều thành phần, yêu cầu bảo mật cao. Cấu trúc đường hậu môn của con người vốn không có chức năng quan hệ tình dục, bởi độ giãn nở và đàn hồi tại bộ phận này không cao. Hậu môn cũng không có các tuyến tiết chất nhờn để bôi trơn nên dễ bị trầy xước. Chính những vết thương này khiến virus HIV dễ dàng xâm nhập từ người bệnh sang người lành."
153,"Năm nay, đề thi tốt nghiệp THPT môn Toán có tính phân loại tương đối cao. Nhìn chung, đề thi Toán năm nay được đánh giá là rất phù hợp với thí sinh, đề thi vừa sức, không đánh đố gì nhiều. Bên cạnh niềm vui từ sự quan tâm trong gia đình, nhiều thí sinh phấn khởi vì đề thi năm nay phân loại tốt hơn những năm trước. Đề thi Tốt nghiệp THPT Quốc gia môn Tiếng Anh năm nay cũng sát với đề minh họa của Bộ GD&ĐT đã công bố. Kết thúc bài thi Tiếng Anh chiều 8/7, kỳ thi tốt nghiệp THPT Quốc gia năm 2022 đã chính thức khép lại. Theo dự kiến, thời gian công bố điểm thi sẽ là vào ngày 24/7 và chậm nhất ngày 28/7 sẽ công bố kết quả."
154,"Một du khách tới đảo quốc Caribe ngày 15/8, thuê nhà và đi thăm thú nhiều địa điểm tại miền Tây đất nước. Ngày 17/8, người này xuất hiện một số triệu chứng và tới cơ sở y tế để theo dõi, tuy nhiên do bệnh trở nặng, bệnh nhân nhập viện ngày 18/8 trong tình trạng ngừng tim và đang được điều trị tích cực. Trong quá trình điều trị, phát hiện bệnh nhân có những tổn thương da nghi ngờ do virus đậu mùa khỉ gây nên, do đó bệnh viện đã lấy mẫu và gửi tới phòng thí nghiệm thuộc Viện Y học Nhiệt đới Pedro Kourí để xét nghiệm PCR. Bộ Y tế Cuba ngày 20/8 xác nhận trường hợp đầu tiên mắc bệnh đậu mùa khỉ ở nước này là một nam du khách quốc tịch Italy. Bộ Y tế Cuba cho biết bệnh nhân hiện vẫn đang nguy kịch và cơ quan này đã triển khai điều tra dịch tễ học để nhanh chóng kiểm soát ổ dịch nếu có."
155,"Ngày 27/8, Công an TP Vĩnh Long trao giấy khen đột xuất của Giám đốc Công an tỉnh Vĩnh Long cho hạ sĩ Huỳnh Thanh Hải và binh nhất Hồ Quí Thạch, biểu dương tinh thần không tham của rơi, nhặt được 350 triệu đồng đã mang trả lại cho người bị đánh rơi."
159,"Dịp nghỉ lễ Quốc khánh 2-9 năm nay, cán bộ, công chức, viên chức và người lao động của các cơ quan hành chính, sự nghiệp, tổ chức chính trị - xã hội, người lao động áp dụng chế độ nghỉ 02 ngày/tuần sẽ được nghỉ bốn ngày liên tục từ 1-9 đến hết ngày 4-9-2022. Bên cạnh đó, Bộ Lao động-Thương binh và Xã hội đề xuất với Thủ tướng Chính phủ phương án nghỉ Tết Nguyên đán và nghỉ lễ Quốc khánh năm 2023 với công chức-viên chứ và người lao động. Nếu không nghỉ lễ mà vẫn đi làm thì người lao động sẽ được tính là làm thêm giờ theo như quy định tại Điều 98 Bộ luật Lao động 2019. "
162,"Đầu năm nay, Naftogaz đã ký một biên bản ghi nhớ với nhà phát triển năng lượng Canada Symbio Infrastructure để mua khí đốt tự nhiên hóa lỏng (LNG) từ Canada. Ngay trước thềm chuyến thăm và làm việc ngày 21-23/8 tới Canada, Naftogaz đã ủng hộ Thủ tướng Đức Olaf Scholz cho mối quan tâm đối với LNG của Canada để thay thế lượng khí đốt nhập khẩu của Nga. Trước đó, hôm 19/8, Thủ tướng Đức Olaf Scholz đã bị điều tra liên quan đến bê bối ""Hồ sơ CumEx"", một vụ gian lận thuế có nguy cơ làm lung lay vị trí thủ tướng của ông. Trong sự kiện được tổ chức trong khu vườn ở Berlin, dù đã được kiểm tra đồ đạc và lục túi của những người muốn chụp ảnh với Thủ tướng Olaf Scholz, nhưng không thể tránh khỏi rắc rối, đó là có hai cô gái đến gặp thủ tướng để chụp ảnh, sau đó họ cởi áo để lộ ngực và rải những tờ tiền giấy trước mặt ông."
